"CROP_NAME","ZIP_CODE","STATE_NAME","MIN_HARVEST_AREA","MAX_HARVEST_AREA"
"HAY & HAYLAGE","76094","TEXAS","1","50"
"CORN","76095","TEXAS","50","249"
"HAY & HAYLAGE","76096","TEXAS","1","50"
"HAY & HAYLAGE","76097","TEXAS","1","50"
"HAY & HAYLAGE","76098","TEXAS","1","50"
"HAY & HAYLAGE","76099","TEXAS","1","50"
"HAY & HAYLAGE","76101","TEXAS","250","250"
"CORN","76101","TEXAS","250","250"
"SORGHUM","76101","TEXAS","250","250"
"HAY & HAYLAGE","76102","TEXAS","50","249"
"CORN","76102","TEXAS","250","250"
"WHEAT","76102","TEXAS","50","249"
"HAY & HAYLAGE","76103","TEXAS","50","249"
"HAY & HAYLAGE","76104","TEXAS","1","50"
"WHEAT","76104","TEXAS","50","249"
"HAY & HAYLAGE","76105","TEXAS","1","50"
"HAY & HAYLAGE","76106","TEXAS","1","50"
"WHEAT","76107","TEXAS","250","250"
"COTTON","76107","TEXAS","250","250"
"HAY & HAYLAGE","76107","TEXAS","1","50"
"SORGHUM","76107","TEXAS","250","250"
"WHEAT","76108","TEXAS","1","50"
"HAY & HAYLAGE","76108","TEXAS","1","50"
"SORGHUM","76108","TEXAS","250","250"
"COTTON","76108","TEXAS","250","250"
"PEANUTS","76108","TEXAS","250","250"
"HAY & HAYLAGE","76109","TEXAS","1","50"
"WHEAT","76109","TEXAS","50","249"
"HAY & HAYLAGE","76110","TEXAS","1","50"
"WHEAT","76111","TEXAS","50","249"
"HAY & HAYLAGE","76111","TEXAS","50","249"
"CORN","76111","TEXAS","250","250"
"HAY & HAYLAGE","76112","TEXAS","1","50"
"COTTON","76113","TEXAS","250","250"
"HAY & HAYLAGE","76113","TEXAS","50","249"
"HAY & HAYLAGE","76114","TEXAS","1","50"
"HAY & HAYLAGE","76115","TEXAS","1","50"
"HAY & HAYLAGE","76116","TEXAS","250","250"
"WHEAT","76116","TEXAS","50","249"
"COTTON","76116","TEXAS","50","249"
"SORGHUM","76116","TEXAS","50","249"
"HAY & HAYLAGE","76117","TEXAS","50","249"
"WHEAT","76118","TEXAS","50","249"
"HAY & HAYLAGE","76118","TEXAS","1","50"
"HAY & HAYLAGE","76119","TEXAS","50","249"
"HAY & HAYLAGE","76120","TEXAS","1","50"
"HAY & HAYLAGE","76121","TEXAS","50","249"
"HAY & HAYLAGE","76123","TEXAS","50","249"
"COTTON","76126","TEXAS","1","50"
"HAY & HAYLAGE","76126","TEXAS","250","250"
"WHEAT","76126","TEXAS","1","50"
"PEANUTS","76131","TEXAS","1","50"
"HAY & HAYLAGE","76131","TEXAS","1","50"
"HAY & HAYLAGE","76132","TEXAS","250","250"
"WHEAT","76132","TEXAS","50","249"
"COTTON","76133","TEXAS","50","249"
"HAY & HAYLAGE","76133","TEXAS","1","50"
"SORGHUM","76133","TEXAS","50","249"
"WHEAT","76134","TEXAS","1","50"
"HAY & HAYLAGE","76134","TEXAS","250","250"
"HAY & HAYLAGE","76135","TEXAS","1","50"
"WHEAT","76136","TEXAS","50","249"
"HAY & HAYLAGE","76136","TEXAS","1","50"
"HAY & HAYLAGE","76137","TEXAS","1","50"
"HAY & HAYLAGE","76140","TEXAS","1","50"
"COTTON","76140","TEXAS","1","50"
"HAY & HAYLAGE","76147","TEXAS","1","50"
"WHEAT","76148","TEXAS","50","249"
"HAY & HAYLAGE","76148","TEXAS","1","50"
"HAY & HAYLAGE","76161","TEXAS","1","50"
"HAY & HAYLAGE","76162","TEXAS","50","249"
"HAY & HAYLAGE","76163","TEXAS","1","50"
"HAY & HAYLAGE","76164","TEXAS","50","249"
"HAY & HAYLAGE","76177","TEXAS","1","50"
"WHEAT","76179","TEXAS","1","50"
"HAY & HAYLAGE","76179","TEXAS","250","250"
"CORN","76179","TEXAS","50","249"
"HAY & HAYLAGE","76180","TEXAS","1","50"
"HAY & HAYLAGE","76181","TEXAS","1","50"
"HAY & HAYLAGE","76182","TEXAS","1","50"
"HAY & HAYLAGE","76185","TEXAS","1","50"
"WHEAT","76201","TEXAS","1","50"
"HAY & HAYLAGE","76201","TEXAS","1","50"
"HAY & HAYLAGE","76202","TEXAS","1","50"
"WHEAT","76205","TEXAS","250","250"
"HAY & HAYLAGE","76205","TEXAS","50","249"
"SORGHUM","76205","TEXAS","50","249"
"COTTON","76207","TEXAS","250","250"
"WHEAT","76207","TEXAS","50","249"
"HAY & HAYLAGE","76207","TEXAS","1","50"
"HAY & HAYLAGE","76208","TEXAS","1","50"
"SORGHUM","76208","TEXAS","50","249"
"CORN","76208","TEXAS","50","249"
"HAY & HAYLAGE","76209","TEXAS","50","249"
"WHEAT","76209","TEXAS","1","50"
"WHEAT","76210","TEXAS","50","249"
"HAY & HAYLAGE","76210","TEXAS","1","50"
"HAY & HAYLAGE","76225","TEXAS","1","50"
"WHEAT","76226","TEXAS","250","250"
"HAY & HAYLAGE","76226","TEXAS","50","249"
"PEANUTS","76226","TEXAS","50","249"
"CORN","76226","TEXAS","250","250"
"WHEAT","76227","TEXAS","50","249"
"HAY & HAYLAGE","76227","TEXAS","1","50"
"SORGHUM","76227","TEXAS","1","50"
"HAY & HAYLAGE","76228","TEXAS","1","50"
"WHEAT","76228","TEXAS","1","50"
"WHEAT","76230","TEXAS","1","50"
"COTTON","76230","TEXAS","1","50"
"HAY & HAYLAGE","76230","TEXAS","250","250"
"SORGHUM","76230","TEXAS","250","250"
"WHEAT","76233","TEXAS","250","250"
"PEANUTS","76233","TEXAS","1","50"
"HAY & HAYLAGE","76233","TEXAS","50","249"
"CORN","76233","TEXAS","250","250"
"SORGHUM","76233","TEXAS","50","249"
"WHEAT","76234","TEXAS","1","50"
"HAY & HAYLAGE","76234","TEXAS","1","50"
"CORN","76234","TEXAS","1","50"
"SORGHUM","76234","TEXAS","1","50"
"BARLEY","76234","TEXAS","1","50"
"HAY & HAYLAGE","76238","TEXAS","50","249"
"SORGHUM","76238","TEXAS","50","249"
"WHEAT","76238","TEXAS","50","249"
"HAY & HAYLAGE","76239","TEXAS","1","50"
"SORGHUM","76239","TEXAS","50","249"
"WHEAT","76240","TEXAS","1","50"
"BARLEY","76240","TEXAS","1","50"
"SOYBEANS","76240","TEXAS","1","50"
"HAY & HAYLAGE","76240","TEXAS","1","50"
"CORN","76240","TEXAS","250","250"
"SORGHUM","76240","TEXAS","1","50"
"WHEAT","76241","TEXAS","1","50"
"HAY & HAYLAGE","76241","TEXAS","1","50"
"HAY & HAYLAGE","76244","TEXAS","1","50"
"WHEAT","76245","TEXAS","50","249"
"HAY & HAYLAGE","76245","TEXAS","1","50"
"HAY & HAYLAGE","76246","TEXAS","1","50"
"WHEAT","76247","TEXAS","1","50"
"SOYBEANS","76247","TEXAS","50","249"
"SORGHUM","76247","TEXAS","50","249"
"HAY & HAYLAGE","76247","TEXAS","1","50"
"WHEAT","76248","TEXAS","1","50"
"HAY & HAYLAGE","76248","TEXAS","1","50"
"WHEAT","76249","TEXAS","250","250"
"HAY & HAYLAGE","76249","TEXAS","1","50"
"CORN","76249","TEXAS","50","249"
"SORGHUM","76249","TEXAS","50","249"
"WHEAT","76250","TEXAS","1","50"
"HAY & HAYLAGE","76250","TEXAS","1","50"
"SORGHUM","76250","TEXAS","1","50"
"BARLEY","76250","TEXAS","1","50"
"CORN","76250","TEXAS","1","50"
"HAY & HAYLAGE","76251","TEXAS","1","50"
"WHEAT","76251","TEXAS","1","50"
"WHEAT","76252","TEXAS","50","249"
"HAY & HAYLAGE","76252","TEXAS","1","50"
"CORN","76252","TEXAS","50","249"
"SORGHUM","76252","TEXAS","1","50"
"HAY & HAYLAGE","76253","TEXAS","1","50"
"WHEAT","76255","TEXAS","1","50"
"CORN","76255","TEXAS","1","50"
"HAY & HAYLAGE","76255","TEXAS","1","50"
"SORGHUM","76255","TEXAS","1","50"
"WHEAT","76258","TEXAS","50","249"
"HAY & HAYLAGE","76258","TEXAS","250","250"
"CORN","76258","TEXAS","250","250"
"SORGHUM","76258","TEXAS","1","50"
"COTTON","76258","TEXAS","250","250"
"SOYBEANS","76258","TEXAS","50","249"
"WHEAT","76259","TEXAS","1","50"
"HAY & HAYLAGE","76259","TEXAS","1","50"
"SORGHUM","76259","TEXAS","250","250"
"WHEAT","76261","TEXAS","50","249"
"HAY & HAYLAGE","76261","TEXAS","1","50"
"HAY & HAYLAGE","76262","TEXAS","1","50"
"WHEAT","76262","TEXAS","50","249"
"HAY & HAYLAGE","76263","TEXAS","50","249"
"WHEAT","76264","TEXAS","250","250"
"HAY & HAYLAGE","76264","TEXAS","250","250"
"SORGHUM","76264","TEXAS","250","250"
"HAY & HAYLAGE","76265","TEXAS","50","249"
"WHEAT","76265","TEXAS","1","50"
"SOYBEANS","76265","TEXAS","1","50"
"CORN","76265","TEXAS","1","50"
"HAY & HAYLAGE","76266","TEXAS","50","249"
"SORGHUM","76266","TEXAS","50","249"
"WHEAT","76266","TEXAS","1","50"
"HAY & HAYLAGE","76267","TEXAS","50","249"
"WHEAT","76267","TEXAS","50","249"
"HAY & HAYLAGE","76268","TEXAS","1","50"
"HAY & HAYLAGE","76270","TEXAS","1","50"
"HAY & HAYLAGE","76271","TEXAS","50","249"
"WHEAT","76271","TEXAS","1","50"
"COTTON","76271","TEXAS","250","250"
"SORGHUM","76271","TEXAS","250","250"
"WHEAT","76272","TEXAS","1","50"
"HAY & HAYLAGE","76272","TEXAS","1","50"
"CORN","76272","TEXAS","1","50"
"SORGHUM","76272","TEXAS","250","250"
"HAY & HAYLAGE","76273","TEXAS","250","250"
"CORN","76273","TEXAS","50","249"
"SORGHUM","76273","TEXAS","50","249"
"WHEAT","76273","TEXAS","50","249"
"WHEAT","76301","TEXAS","50","249"
"HAY & HAYLAGE","76301","TEXAS","50","249"
"WHEAT","76302","TEXAS","1","50"
"HAY & HAYLAGE","76302","TEXAS","1","50"
"COTTON","76302","TEXAS","50","249"
"WHEAT","76305","TEXAS","1","50"
"HAY & HAYLAGE","76305","TEXAS","1","50"
"COTTON","76305","TEXAS","50","249"
"SORGHUM","76305","TEXAS","50","249"
"WHEAT","76306","TEXAS","50","249"
"HAY & HAYLAGE","76306","TEXAS","1","50"
"WHEAT","76307","TEXAS","50","249"
"COTTON","76307","TEXAS","250","250"
"HAY & HAYLAGE","76307","TEXAS","1","50"
"SORGHUM","76307","TEXAS","250","250"
"WHEAT","76308","TEXAS","1","50"
"HAY & HAYLAGE","76308","TEXAS","1","50"
"SORGHUM","76308","TEXAS","50","249"
"WHEAT","76309","TEXAS","250","250"
"SORGHUM","76309","TEXAS","50","249"
"HAY & HAYLAGE","76309","TEXAS","1","50"
"WHEAT","76310","TEXAS","1","50"
"HAY & HAYLAGE","76310","TEXAS","1","50"
"CORN","76310","TEXAS","250","250"
"WHEAT","76351","TEXAS","50","249"
"HAY & HAYLAGE","76351","TEXAS","1","50"
"HAY & HAYLAGE","76352","TEXAS","50","249"
"WHEAT","76354","TEXAS","50","249"
"HAY & HAYLAGE","76354","TEXAS","50","249"
"COTTON","76354","TEXAS","1","50"
"SORGHUM","76354","TEXAS","50","249"
"COTTON","76357","TEXAS","50","249"
"HAY & HAYLAGE","76357","TEXAS","1","50"
"WHEAT","76357","TEXAS","50","249"
"WHEAT","76360","TEXAS","1","50"
"COTTON","76360","TEXAS","1","50"
"HAY & HAYLAGE","76360","TEXAS","1","50"
"SORGHUM","76360","TEXAS","50","249"
"CORN","76360","TEXAS","50","249"
"WHEAT","76363","TEXAS","50","249"
"COTTON","76363","TEXAS","50","249"
"HAY & HAYLAGE","76363","TEXAS","1","50"
"WHEAT","76364","TEXAS","250","250"
"COTTON","76364","TEXAS","1","50"
"HAY & HAYLAGE","76364","TEXAS","1","50"
"SORGHUM","76364","TEXAS","50","249"
"CORN","76364","TEXAS","50","249"
"WHEAT","76365","TEXAS","50","249"
"HAY & HAYLAGE","76365","TEXAS","1","50"
"BARLEY","76365","TEXAS","1","50"
"CORN","76365","TEXAS","1","50"
"WHEAT","76366","TEXAS","50","249"
"HAY & HAYLAGE","76366","TEXAS","1","50"
"SORGHUM","76366","TEXAS","50","249"
"WHEAT","76367","TEXAS","1","50"
"COTTON","76367","TEXAS","250","250"
"PEANUTS","76367","TEXAS","1","50"
"HAY & HAYLAGE","76367","TEXAS","50","249"
"CORN","76367","TEXAS","250","250"
"SORGHUM","76367","TEXAS","50","249"
"HAY & HAYLAGE","76369","TEXAS","1","50"
"WHEAT","76370","TEXAS","50","249"
"HAY & HAYLAGE","76370","TEXAS","1","50"
"WHEAT","76371","TEXAS","250","250"
"COTTON","76371","TEXAS","1","50"
"SORGHUM","76371","TEXAS","1","50"
"HAY & HAYLAGE","76371","TEXAS","1","50"
"WHEAT","76372","TEXAS","50","249"
"HAY & HAYLAGE","76372","TEXAS","1","50"
"WHEAT","76373","TEXAS","50","249"
"COTTON","76373","TEXAS","1","50"
"HAY & HAYLAGE","76373","TEXAS","1","50"
"WHEAT","76374","TEXAS","250","250"
"BARLEY","76374","TEXAS","1","50"
"HAY & HAYLAGE","76374","TEXAS","1","50"
"COTTON","76374","TEXAS","250","250"
"WHEAT","76377","TEXAS","1","50"
"HAY & HAYLAGE","76377","TEXAS","1","50"
"WHEAT","76379","TEXAS","50","249"
"BARLEY","76379","TEXAS","1","50"
"HAY & HAYLAGE","76379","TEXAS","1","50"
"SORGHUM","76379","TEXAS","50","249"
"WHEAT","76380","TEXAS","50","249"
"COTTON","76380","TEXAS","1","50"
"SOYBEANS","76380","TEXAS","250","250"
"HAY & HAYLAGE","76380","TEXAS","1","50"
"PEANUTS","76380","TEXAS","250","250"
"SORGHUM","76380","TEXAS","1","50"
"WHEAT","76384","TEXAS","250","250"
"COTTON","76384","TEXAS","1","50"
"PEANUTS","76384","TEXAS","50","249"
"HAY & HAYLAGE","76384","TEXAS","1","50"
"CORN","76384","TEXAS","1","50"
"SORGHUM","76384","TEXAS","250","250"
"WHEAT","76385","TEXAS","1","50"
"COTTON","76385","TEXAS","250","250"
"HAY & HAYLAGE","76385","TEXAS","1","50"
"CORN","76385","TEXAS","50","249"
"SORGHUM","76385","TEXAS","250","250"
"WHEAT","76388","TEXAS","50","249"
"COTTON","76388","TEXAS","50","249"
"HAY & HAYLAGE","76388","TEXAS","1","50"
"SORGHUM","76388","TEXAS","50","249"
"WHEAT","76389","TEXAS","1","50"
"HAY & HAYLAGE","76389","TEXAS","250","250"
"SORGHUM","76389","TEXAS","1","50"
"PEANUTS","76401","TEXAS","1","50"
"HAY & HAYLAGE","76401","TEXAS","1","50"
"SORGHUM","76401","TEXAS","1","50"
"WHEAT","76401","TEXAS","1","50"
"COTTON","76401","TEXAS","250","250"
"CORN","76401","TEXAS","1","50"
"HAY & HAYLAGE","76402","TEXAS","50","249"
"PEANUTS","76424","TEXAS","50","249"
"HAY & HAYLAGE","76424","TEXAS","50","249"
"WHEAT","76424","TEXAS","50","249"
"COTTON","76424","TEXAS","50","249"
"WHEAT","76426","TEXAS","50","249"
"HAY & HAYLAGE","76426","TEXAS","1","50"
"HAY & HAYLAGE","76427","TEXAS","50","249"
"WHEAT","76427","TEXAS","50","249"
"HAY & HAYLAGE","76429","TEXAS","1","50"
"WHEAT","76430","TEXAS","1","50"
"HAY & HAYLAGE","76430","TEXAS","1","50"
"COTTON","76430","TEXAS","50","249"
"WHEAT","76431","TEXAS","1","50"
"HAY & HAYLAGE","76431","TEXAS","1","50"
"HAY & HAYLAGE","76432","TEXAS","1","50"
"WHEAT","76432","TEXAS","50","249"
"WHEAT","76433","TEXAS","1","50"
"HAY & HAYLAGE","76433","TEXAS","1","50"
"WHEAT","76435","TEXAS","1","50"
"HAY & HAYLAGE","76435","TEXAS","1","50"
"PEANUTS","76435","TEXAS","50","249"
"PEANUTS","76436","TEXAS","50","249"
"HAY & HAYLAGE","76436","TEXAS","1","50"
"CORN","76436","TEXAS","250","250"
"WHEAT","76437","TEXAS","50","249"
"HAY & HAYLAGE","76437","TEXAS","1","50"
"SORGHUM","76437","TEXAS","1","50"
"HAY & HAYLAGE","76439","TEXAS","1","50"
"WHEAT","76442","TEXAS","50","249"
"BARLEY","76442","TEXAS","50","249"
"PEANUTS","76442","TEXAS","50","249"
"HAY & HAYLAGE","76442","TEXAS","50","249"
"CORN","76442","TEXAS","250","250"
"SORGHUM","76442","TEXAS","1","50"
"HAY & HAYLAGE","76443","TEXAS","1","50"
"SORGHUM","76443","TEXAS","50","249"
"WHEAT","76443","TEXAS","1","50"
"HAY & HAYLAGE","76444","TEXAS","1","50"
"WHEAT","76444","TEXAS","1","50"
"PEANUTS","76444","TEXAS","50","249"
"CORN","76444","TEXAS","1","50"
"WHEAT","76445","TEXAS","1","50"
"PEANUTS","76445","TEXAS","50","249"
"HAY & HAYLAGE","76445","TEXAS","50","249"
"CORN","76445","TEXAS","1","50"
"SORGHUM","76445","TEXAS","250","250"
"WHEAT","76446","TEXAS","1","50"
"PEANUTS","76446","TEXAS","1","50"
"HAY & HAYLAGE","76446","TEXAS","1","50"
"CORN","76446","TEXAS","1","50"
"SORGHUM","76446","TEXAS","50","249"
"HAY & HAYLAGE","76448","TEXAS","1","50"
"WHEAT","76448","TEXAS","1","50"
"PEANUTS","76448","TEXAS","50","249"
"CORN","76449","TEXAS","50","249"
"WHEAT","76449","TEXAS","1","50"
"HAY & HAYLAGE","76449","TEXAS","1","50"
"WHEAT","76450","TEXAS","50","249"
"BARLEY","76450","TEXAS","1","50"
"COTTON","76450","TEXAS","50","249"
"HAY & HAYLAGE","76450","TEXAS","1","50"
"CORN","76450","TEXAS","1","50"
"SORGHUM","76450","TEXAS","50","249"
"HAY & HAYLAGE","76452","TEXAS","1","50"
"HAY & HAYLAGE","76453","TEXAS","50","249"
"WHEAT","76453","TEXAS","1","50"
"PEANUTS","76454","TEXAS","1","50"
"HAY & HAYLAGE","76454","TEXAS","1","50"
"CORN","76454","TEXAS","1","50"
"WHEAT","76454","TEXAS","50","249"
"WHEAT","76455","TEXAS","50","249"
"HAY & HAYLAGE","76455","TEXAS","250","250"
"HAY & HAYLAGE","76457","TEXAS","50","249"
"WHEAT","76457","TEXAS","50","249"
"CORN","76457","TEXAS","250","250"
"SORGHUM","76457","TEXAS","50","249"
"HAY & HAYLAGE","76458","TEXAS","1","50"
"WHEAT","76458","TEXAS","1","50"
"COTTON","76458","TEXAS","1","50"
"HAY & HAYLAGE","76459","TEXAS","1","50"
"HAY & HAYLAGE","76460","TEXAS","250","250"
"WHEAT","76460","TEXAS","50","249"
"HAY & HAYLAGE","76461","TEXAS","1","50"
"WHEAT","76462","TEXAS","1","50"
"HAY & HAYLAGE","76462","TEXAS","50","249"
"SORGHUM","76463","TEXAS","250","250"
"HAY & HAYLAGE","76463","TEXAS","1","50"
"CORN","76463","TEXAS","50","249"
"WHEAT","76464","TEXAS","1","50"
"HAY & HAYLAGE","76464","TEXAS","1","50"
"HAY & HAYLAGE","76465","TEXAS","50","249"
"HAY & HAYLAGE","76466","TEXAS","1","50"
"HAY & HAYLAGE","76467","TEXAS","50","249"
"HAY & HAYLAGE","76468","TEXAS","1","50"
"WHEAT","76469","TEXAS","250","250"
"HAY & HAYLAGE","76469","TEXAS","1","50"
"COTTON","76470","TEXAS","50","249"
"PEANUTS","76470","TEXAS","250","250"
"HAY & HAYLAGE","76470","TEXAS","1","50"
"PEANUTS","76471","TEXAS","1","50"
"HAY & HAYLAGE","76471","TEXAS","1","50"
"HAY & HAYLAGE","76472","TEXAS","1","50"
"WHEAT","76472","TEXAS","1","50"
"COTTON","76472","TEXAS","1","50"
"PEANUTS","76472","TEXAS","250","250"
"WHEAT","76474","TEXAS","50","249"
"HAY & HAYLAGE","76474","TEXAS","1","50"
"HAY & HAYLAGE","76475","TEXAS","50","249"
"HAY & HAYLAGE","76476","TEXAS","1","50"
"HAY & HAYLAGE","76481","TEXAS","50","249"
"WHEAT","76483","TEXAS","1","50"
"COTTON","76483","TEXAS","50","249"
"PEANUTS","76483","TEXAS","50","249"
"HAY & HAYLAGE","76483","TEXAS","1","50"
"HAY & HAYLAGE","76484","TEXAS","50","249"
"WHEAT","76484","TEXAS","1","50"
"HAY & HAYLAGE","76485","TEXAS","1","50"
"WHEAT","76486","TEXAS","50","249"
"HAY & HAYLAGE","76486","TEXAS","1","50"
"HAY & HAYLAGE","76487","TEXAS","50","249"
"WHEAT","76490","TEXAS","1","50"
"HAY & HAYLAGE","76490","TEXAS","1","50"
"WHEAT","76491","TEXAS","1","50"
"COTTON","76491","TEXAS","1","50"
"HAY & HAYLAGE","76491","TEXAS","1","50"
"WHEAT","76501","TEXAS","1","50"
"HAY & HAYLAGE","76501","TEXAS","50","249"
"CORN","76501","TEXAS","50","249"
"COTTON","76501","TEXAS","1","50"
"SORGHUM","76501","TEXAS","1","50"
"HAY & HAYLAGE","76502","TEXAS","50","249"
"CORN","76502","TEXAS","1","50"
"SORGHUM","76502","TEXAS","250","250"
"WHEAT","76502","TEXAS","50","249"
"WHEAT","76503","TEXAS","50","249"
"HAY & HAYLAGE","76503","TEXAS","1","50"
"WHEAT","76504","TEXAS","1","50"
"HAY & HAYLAGE","76504","TEXAS","250","250"
"CORN","76504","TEXAS","1","50"
"SORGHUM","76504","TEXAS","250","250"
"COTTON","76505","TEXAS","250","250"
"HAY & HAYLAGE","76505","TEXAS","1","50"
"CORN","76505","TEXAS","50","249"
"SORGHUM","76505","TEXAS","250","250"
"WHEAT","76511","TEXAS","1","50"
"COTTON","76511","TEXAS","250","250"
"HAY & HAYLAGE","76511","TEXAS","1","50"
"CORN","76511","TEXAS","50","249"
"SORGHUM","76511","TEXAS","50","249"
"WHEAT","76513","TEXAS","50","249"
"COTTON","76513","TEXAS","1","50"
"CORN","76513","TEXAS","1","50"
"HAY & HAYLAGE","76513","TEXAS","1","50"
"SORGHUM","76513","TEXAS","1","50"
"WHEAT","76518","TEXAS","250","250"
"COTTON","76518","TEXAS","250","250"
"HAY & HAYLAGE","76518","TEXAS","250","250"
"CORN","76518","TEXAS","50","249"
"SORGHUM","76518","TEXAS","250","250"
"WHEAT","76519","TEXAS","1","50"
"COTTON","76519","TEXAS","50","249"
"CORN","76519","TEXAS","1","50"
"SORGHUM","76519","TEXAS","50","249"
"HAY & HAYLAGE","76519","TEXAS","1","50"
"WHEAT","76520","TEXAS","1","50"
"COTTON","76520","TEXAS","1","50"
"HAY & HAYLAGE","76520","TEXAS","1","50"
"SORGHUM","76520","TEXAS","250","250"
"SOYBEANS","76520","TEXAS","250","250"
"CORN","76520","TEXAS","50","249"
"HAY & HAYLAGE","76522","TEXAS","1","50"
"CORN","76522","TEXAS","1","50"
"HAY & HAYLAGE","76523","TEXAS","1","50"
"WHEAT","76524","TEXAS","50","249"
"CORN","76524","TEXAS","50","249"
"SORGHUM","76524","TEXAS","50","249"
"HAY & HAYLAGE","76524","TEXAS","1","50"
"HAY & HAYLAGE","76525","TEXAS","1","50"
"SORGHUM","76525","TEXAS","1","50"
"HAY & HAYLAGE","76526","TEXAS","1","50"
"HAY & HAYLAGE","76527","TEXAS","250","250"
"CORN","76527","TEXAS","1","50"
"SORGHUM","76527","TEXAS","1","50"
"WHEAT","76527","TEXAS","50","249"
"PEANUTS","76528","TEXAS","50","249"
"HAY & HAYLAGE","76528","TEXAS","50","249"
"CORN","76528","TEXAS","1","50"
"SORGHUM","76528","TEXAS","50","249"
"WHEAT","76528","TEXAS","1","50"
"WHEAT","76530","TEXAS","1","50"
"COTTON","76530","TEXAS","1","50"
"PEANUTS","76530","TEXAS","1","50"
"HAY & HAYLAGE","76530","TEXAS","1","50"
"CORN","76530","TEXAS","1","50"
"SORGHUM","76530","TEXAS","1","50"
"WHEAT","76531","TEXAS","50","249"
"HAY & HAYLAGE","76531","TEXAS","1","50"
"SORGHUM","76531","TEXAS","50","249"
"SOYBEANS","76531","TEXAS","50","249"
"CORN","76531","TEXAS","1","50"
"HAY & HAYLAGE","76533","TEXAS","1","50"
"WHEAT","76534","TEXAS","250","250"
"COTTON","76534","TEXAS","50","249"
"HAY & HAYLAGE","76534","TEXAS","50","249"
"CORN","76534","TEXAS","1","50"
"SORGHUM","76534","TEXAS","250","250"
"HAY & HAYLAGE","76537","TEXAS","1","50"
"SORGHUM","76537","TEXAS","50","249"
"WHEAT","76537","TEXAS","1","50"
"CORN","76537","TEXAS","1","50"
"WHEAT","76538","TEXAS","1","50"
"HAY & HAYLAGE","76538","TEXAS","1","50"
"CORN","76538","TEXAS","1","50"
"SORGHUM","76538","TEXAS","250","250"
"HAY & HAYLAGE","76539","TEXAS","1","50"
"HAY & HAYLAGE","76540","TEXAS","1","50"
"HAY & HAYLAGE","76541","TEXAS","1","50"
"WHEAT","76542","TEXAS","1","50"
"HAY & HAYLAGE","76542","TEXAS","1","50"
"CORN","76542","TEXAS","1","50"
"HAY & HAYLAGE","76543","TEXAS","1","50"
"HAY & HAYLAGE","76544","TEXAS","1","50"
"HAY & HAYLAGE","76547","TEXAS","1","50"
"HAY & HAYLAGE","76548","TEXAS","1","50"
"HAY & HAYLAGE","76549","TEXAS","1","50"
"WHEAT","76550","TEXAS","50","249"
"HAY & HAYLAGE","76550","TEXAS","50","249"
"WHEAT","76554","TEXAS","1","50"
"COTTON","76554","TEXAS","1","50"
"PEANUTS","76554","TEXAS","1","50"
"HAY & HAYLAGE","76554","TEXAS","1","50"
"CORN","76554","TEXAS","50","249"
"SORGHUM","76554","TEXAS","1","50"
"HAY & HAYLAGE","76556","TEXAS","50","249"
"WHEAT","76557","TEXAS","50","249"
"HAY & HAYLAGE","76557","TEXAS","50","249"
"CORN","76557","TEXAS","1","50"
"SORGHUM","76557","TEXAS","1","50"
"COTTON","76557","TEXAS","50","249"
"CORN","76558","TEXAS","250","250"
"HAY & HAYLAGE","76558","TEXAS","1","50"
"HAY & HAYLAGE","76559","TEXAS","1","50"
"WHEAT","76561","TEXAS","1","50"
"COTTON","76561","TEXAS","50","249"
"HAY & HAYLAGE","76561","TEXAS","1","50"
"CORN","76561","TEXAS","50","249"
"SORGHUM","76561","TEXAS","50","249"
"HAY & HAYLAGE","76565","TEXAS","50","249"
"HAY & HAYLAGE","76566","TEXAS","1","50"
"HAY & HAYLAGE","76567","TEXAS","1","50"
"WHEAT","76567","TEXAS","50","249"
"CORN","76567","TEXAS","1","50"
"SORGHUM","76567","TEXAS","250","250"
"WHEAT","76569","TEXAS","50","249"
"HAY & HAYLAGE","76569","TEXAS","50","249"
"CORN","76569","TEXAS","250","250"
"SORGHUM","76569","TEXAS","50","249"
"PEANUTS","76569","TEXAS","1","50"
"WHEAT","76570","TEXAS","1","50"
"COTTON","76570","TEXAS","250","250"
"HAY & HAYLAGE","76570","TEXAS","50","249"
"CORN","76570","TEXAS","1","50"
"SORGHUM","76570","TEXAS","250","250"
"COTTON","76571","TEXAS","50","249"
"CORN","76571","TEXAS","250","250"
"SORGHUM","76571","TEXAS","1","50"
"WHEAT","76571","TEXAS","1","50"
"HAY & HAYLAGE","76571","TEXAS","1","50"
"WHEAT","76573","TEXAS","50","249"
"HAY & HAYLAGE","76573","TEXAS","250","250"
"SORGHUM","76573","TEXAS","1","50"
"CORN","76573","TEXAS","1","50"
"WHEAT","76574","TEXAS","1","50"
"COTTON","76574","TEXAS","1","50"
"HAY & HAYLAGE","76574","TEXAS","50","249"
"CORN","76574","TEXAS","1","50"
"SORGHUM","76574","TEXAS","1","50"
"COTTON","76577","TEXAS","1","50"
"HAY & HAYLAGE","76577","TEXAS","250","250"
"SORGHUM","76577","TEXAS","1","50"
"WHEAT","76577","TEXAS","1","50"
"CORN","76577","TEXAS","1","50"
"COTTON","76578","TEXAS","1","50"
"HAY & HAYLAGE","76578","TEXAS","50","249"
"CORN","76578","TEXAS","50","249"
"SORGHUM","76578","TEXAS","250","250"
